dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol
1D-gen-hyperb-mixture-2c-128p,128,128,0.04861692155297759,27308,9.627107524819884e-07,seconds,7.728476524353027,7.670440461486578,megabytes,546.0,546.0,93.0,88.25714285714285,0.037376,0.037376,0.8109375,0.7744866071428573,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.1475194390337325,8142,8.780610063239327e-07,seconds,2.315264940261841,2.2711835969239473,megabytes,546.0,546.0,93.0,82.81818181818181,0.037126144,0.037126144,0.79453125,0.7595880681818182,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.14899180528399994,4314,9.783772650190242e-07,seconds,1.2930448055267334,1.2513890825212002,megabytes,546.0,546.0,92.0,77.8,0.035876864,0.035876864,0.80703125,0.76046875,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.06138061329664017,47572,9.648676011710604e-07,seconds,13.21574330329895,13.170249346643686,megabytes,546.0,546.0,93.0,90.70491803278688,0.102981632,0.102981632,0.821875,0.7796234631147541,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.20358777247422266,22780,9.768635964786647e-07,seconds,6.403569936752319,6.375461872667074,megabytes,546.0,546.0,93.0,88.27586206896552,0.037531648,0.037531648,0.81328125,0.7691002155172413,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.07514145121963324,24301,9.75286062348838e-07,seconds,6.844286918640137,6.711492121219635,megabytes,546.0,546.0,94.0,91.5,0.037441536000000004,0.037441536000000004,0.82109375,0.76220703125,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.13234062553706788,42018,9.774110458048739e-07,seconds,11.936543941497803,11.784160008653998,megabytes,546.0,546.0,93.0,91.34615384615384,0.10307993600000001,0.10307993600000001,0.80546875,0.7666165865384615,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.11809169260565058,39334,8.804788670740321e-07,seconds,11.127032995223999,11.110362263396382,megabytes,546.0,546.0,93.0,90.3125,0.10304307200000001,0.10304307200000001,0.80625,0.7764160156250001,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.09951945739082725,31368,9.819239101889699e-07,seconds,8.832679748535156,8.743112612515688,megabytes,546.0,546.0,93.0,90.1951219512195,0.03760128,0.03760128,0.81640625,0.7721227134146342,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.056628662379086384,42424,9.768234687554286e-07,seconds,11.930344343185425,11.863209966570139,megabytes,546.0,546.0,93.0,90.49056603773585,0.10292019200000001,0.10292019200000001,0.8203125,0.7754422169811322,success,lbfgs,1.0,100000,1e-06
